id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365	number_of_reviews_ltm	license
51480560	Modern 3BDR/2Bath in La Latina, 10mins to metro	392979618	Peter	Centro	Embajadores	40.40843867930552	-3.710364013050903	Entire home/apt	150	2	2	2022-05-23	1.58	10	193	2	
51752669	Cómoda y bonita habitación en Madrid	418127467	Talía Lucero	Carabanchel	Opañel	40.39217	-3.72393	Private room	47	1	11	2022-05-22	1.55	1	364	11	
51596469	Piso cómodo, equipado, situado en el parque de Aluche,muy cerca del centro de la ciudad.	417979287	Manu	Latina	Aluche	40.3907	-3.7611	Private room	26	1	1	2021-09-27	0.12	1	215	1	
51757206	Apartamento exterior nuevo en zona céntrica.	419288308	Eduardo	Tetuán	Cuatro Caminos	40.4539	-3.69983	Entire home/apt	89	2	29	2022-05-20	3.23	1	147	29	
51482009	Renovated loft in the heart of Gran Vía SB3	107335103	Daniel	Centro	Universidad	40.42404	-3.70792	Entire home/apt	54	1	48	2022-06-01	5.12	86	68	48	
51482340	Balcony in Centre of Vibrant Malasaña	149240574	Maria Teresa	Centro	Universidad	40.42597	-3.70404	Private room	48	1	40	2022-05-23	4.00	1	67	40	
51484350	Gran piso de dos habitaciones con WIFI	66372435	Angelina	Latina	Aluche	40.39259	-3.74464	Entire home/apt	71	3	9	2022-04-26	0.97	8	346	9	
51597981	Cute & Renewed apartment in Francos Rodriguez	63124582	Rocío	Tetuán	Bellas Vistas	40.45619	-3.70475	Entire home/apt	66	2	35	2022-05-29	3.92	7	340	35	
51757786	Beautiful Renovated Loft in the center 7	107335103	Daniel	Centro	Universidad	40.42471	-3.70999	Entire home/apt	79	1	59	2022-06-04	6.28	86	56	59	
51758534	VINCI - One Bedroom Apartment in Chueca	346367515	Ukio	Centro	Universidad	40.42323	-3.70178	Entire home/apt	131	31	0			78	72	0	
51758714	Beautiful Renovated Loft in the center 8	107335103	Daniel	Centro	Universidad	40.42633	-3.70994	Entire home/apt	78	1	43	2022-06-01	4.61	86	60	43	
51599794	Bedroom & bathroom in downtown Madrid for nomads	45152638	Guillermo	Arganzuela	Imperial	40.41102	-3.7205	Private room	28	31	5	2022-03-06	0.54	1	0	5	
51759127	Beautiful Renovated Loft in the center 9	107335103	Daniel	Centro	Universidad	40.42456	-3.70806	Entire home/apt	79	1	61	2022-05-30	6.47	86	40	61	
51759459	Piso en Arganzuela	225260573	Daniel	Arganzuela	Chopera	40.39491	-3.69906	Entire home/apt	85	1	1	2021-10-10	0.12	1	126	1	
51488054	Beautiful flat 1 bed. 4 pers. CHUECA SBA	85955977	Ana Milena	Centro	Universidad	40.42537	-3.70205	Entire home/apt	112	100	9	2022-06-02	2.52	1	364	9	
51602462	🌟Habitación en Madrid cerca del aeropuerto	11769281	Giuliana & Mario	San Blas - Canillejas	Canillejas	40.43689	-3.60857	Private room	35	5	1	2021-10-08	0.12	3	363	1	
51490533	SUPER room MADRID centro 1 persona	144887361	Joe	Centro	Embajadores	40.41159	-3.69807	Private room	35	1	66	2022-06-02	6.51	5	339	66	
51495878	ESPECTACULAR APARTAMENTO EN PLENO BARRIO DCHAMBERÍ	349744031	Javier	Chamberí	Trafalgar	40.43126	-3.70108	Entire home/apt	70	3	1	2021-08-18	0.10	1	31	1	
51759520	Beautiful Renovated Loft in the center 010	107335103	Daniel	Centro	Universidad	40.42669	-3.70861	Entire home/apt	78	1	54	2022-05-30	5.68	86	54	54	
51761212	Refurbished and Modern-2Bedrooms 2Baths-Malasaña	419316544	Ignacio	Centro	Justicia	40.42426	-3.70005	Entire home/apt	161	1	32	2022-06-05	3.71	2	316	32	
51612012	Incredible Quadruple Apartment in Atocha, 4C	107335103	Daniel	Arganzuela	Palos de Moguer	40.40291	-3.69147	Entire home/apt	141	1	66	2022-06-01	6.67	86	52	66	
51612329	Apartamento pequeño en barrio Salamanca	418111227	Ignacio	Salamanca	Castellana	40.430981	-3.685956	Entire home/apt	60	2	6	2022-05-29	0.75	1	68	6	
51762909	Beautiful Renovated Loft  in the center 012	107335103	Daniel	Centro	Universidad	40.4251	-3.70955	Entire home/apt	75	1	45	2022-05-31	6.82	86	55	45	
51496409	Acogedor piso en el corazón de Madrid	417055568	Manuel	Centro	Embajadores	40.41009	-3.69979	Entire home/apt	45	30	1	2021-12-30	0.19	1	161	1	
51496923	Piso compartido en zona Bellas Vistas - BER-HAB4	407437740	Smart	Tetuán	Berruguete	40.45729	-3.70375	Private room	18	30	0			38	342	0	
51617186	Pequeña habitación, metro-bus al centro de Madrid	77319165	Débora	Fuencarral - El Pardo	Peñagrande	40.48151	-3.72435	Private room	30	2	0			1	0	0	
51497081	Piso compartido en  Palos de la Frontera-P2A-HAB 1	407437740	Smart	Arganzuela	Palos de Moguer	40.40387	-3.69583	Private room	17	30	0			38	358	0	
51763423	Student Only Property: Elegant Double Full board - 9 months LOS	226804666	Miroslav	Moncloa - Aravaca	Argüelles	40.43072	-3.71998	Private room	41	1	0			20	358	0	
51763445	Student Only Property: Wonderful Single Room and breakfast - 9 months LOS	226804666	Miroslav	Moncloa - Aravaca	Argüelles	40.42864	-3.72081	Private room	46	1	0			20	358	0	
51627180	Cozy Studio Barrio de Las Letras	385079416	José Antonio	Centro	Cortes	40.41064	-3.69498	Entire home/apt	83	5	3	2022-05-27	3	1	2	3	
51763474	Student Only Property: Awesome Double Half board - 9 months LOS	226804666	Miroslav	Moncloa - Aravaca	Argüelles	40.43085	-3.72166	Private room	40	1	0			20	358	0	
51498113	Completely renewed 2 BR flat steps Metro ST : Mi19	45070687	Santiago/Eduardo	Centro	Embajadores	40.41123	-3.70299	Entire home/apt	75	4	19	2022-05-07	2.16	5	0	19	
51628007	Gran Via 55 - Excellent Apartments - 1D -  Balcón	418240284	Catalina	Centro	Palacio	40.42178	-3.708538	Entire home/apt	123	2	0			2	4	0	
51500255	Apartamentos las ventas 1	184661318	Javier	Salamanca	Guindalera	40.43461	-3.66502	Entire home/apt	70	3	21	2022-06-04	2.10	3	202	21	
51763512	Student Only Property: Royal Single Full board - 9 months LOS	226804666	Miroslav	Moncloa - Aravaca	Argüelles	40.43046	-3.7215	Private room	49	1	0			20	358	0	
51763524	Student Only Property: Royal Single Half board - 9 months LOS	226804666	Miroslav	Moncloa - Aravaca	Argüelles	40.42904	-3.71985	Private room	47	1	0			20	358	0	
51633768	Room with bathroom and private access in downtown	418285390	Guest&Properties	Chamberí	Gaztambide	40.43876	-3.71334	Private room	34	1	62	2022-05-29	6.89	1	10	62	
51763551	Student Only Property: Ideal Double Room and breakfast - 9 months LOS	226804666	Miroslav	Moncloa - Aravaca	Argüelles	40.43059	-3.72132	Private room	36	1	0			20	358	0	
51765907	Luxury Loft in the heart of Madrid - Brand new	17767966	Christian Y Félix	Centro	Embajadores	40.41044	-3.70665	Entire home/apt	90	2	55	2022-06-02	5.98	3	152	55	
51774581	Habitacion Privada Delicias ( no solicitar reserva	340315306	Octavio	Arganzuela	Delicias	40.40032	-3.69468	Private room	15	4	0			2	71	0	
51503631	Precioso apartamento en el centro de Madrid	72816723	José	Centro	Embajadores	40.40887	-3.69932	Entire home/apt	56	2	5	2022-04-20	0.55	1	5	5	
51634193	Apartamento céntrico para conocer Madrid	394687867	Jorge	Centro	Palacio	40.42083	-3.71089	Entire home/apt	115	2	27	2022-04-03	2.98	48	326	27	
51514213	Espectacular apartamento en Cuzco	391909458	Rifrapa	Tetuán	Castillejos	40.45898	-3.69573	Entire home/apt	105	2	20	2022-05-22	2.62	2	57	20	
51516088	Spacious Room w/ Balcony, HEART OF MADRID Malasaña	31572352	Andre	Centro	Universidad	40.42401	-3.7047	Private room	37	3	1	2021-08-30	0.11	2	0	1	
51634895	Charming Flamenco - 2 dormitorios, renovado	418296028	Juan	Centro	Embajadores	40.41073	-3.70241	Entire home/apt	187	1	25	2022-06-01	2.79	1	345	25	
51782228	Duplex 5 minutos de Plaza Mayor	327353271	Julieta Y Julián	Centro	Palacio	40.40952	-3.71155	Entire home/apt	81	1	1	2022-05-01	0.77	12	88	1	
51637434	Apartamento loft en Cuatro Caminos	199943183	Enrique	Tetuán	Cuatro Caminos	40.45456	-3.70219	Entire home/apt	86	2	53	2022-06-04	5.45	17	267	53	
51793573	Perfect Apartament at the center of Madrid	327353271	Julieta Y Julián	Centro	Palacio	40.40995	-3.71078	Entire home/apt	95	1	3	2022-06-04	0.85	12	77	3	
51647224	Room in downtown. Just use of room & toilet	19896904	Alicia	Centro	Embajadores	40.40881	-3.69846	Private room	32	3	21	2022-05-19	2.74	1	208	21	
51647382	Buenos Aires en Madrid	252336445	Norma	Puente de Vallecas	San Diego	40.39511	-3.67143	Private room	24	1	51	2022-05-27	5.19	2	353	51	
51798226	Apartamento luminoso en la mejor calle del centro	88936948	Guille	Centro	Sol	40.41862	-3.70775	Entire home/apt	100	7	2	2022-01-01	0.33	5	312	2	
51650229	"Modern & Exclusive 
Flat by Principe Pio"	217960773	Jorge	Arganzuela	Imperial	40.41268	-3.71798	Entire home/apt	90	2	20	2022-06-07	2.82	1	1	20	
51802292	habitacion privada para chica, organizada,nofumar	419659633	Tatiana	Tetuán	Almenara	40.47104	-3.69288	Private room	17	15	3	2021-12-18	0.34	1	310	3	
51654185	Room with private bathroom and Queen bed	93868439	David	Centro	Embajadores	40413	-3.70086	Private room	69	2	47	2022-06-06	5.69	1	126	47	
51804766	apartamento reformado con wifi alta velocidad	187721414	Elena Y Antonio	Centro	Sol	40.419621	-3.705911	Entire home/apt	145	14	0			2	312	0	
51660904	Charming Cozy Malasaña - Estudio exterior, balcón	418525308	Miguel Ángel	Centro	Justicia	40.4253	-3.70015	Entire home/apt	96	1	20	2022-06-06	2.20	1	319	20	
51809103	Se alquila habitación amplia noventana si tragaluz	402370216	W Rodrigo	Arganzuela	Legazpi	40.39122	-3.69313	Private room	24	20	0			4	341	0	
51665586	Apartamento Palacio Real-Plaza España	57231649	Monica	Moncloa - Aravaca	Casa de Campo	40.42273	-3.71925	Entire home/apt	75	30	4	2022-04-16	0.48	3	51	4	
51811230	Apartamento New York Style, bien comunicado	296318127	Lita	Ciudad Lineal	Pueblo Nuevo	40.42487	-3.64039	Entire home/apt	108	3	3	2022-06-02	1.73	4	338	3	
51811411	piso compartido sólo mujeres habitación individual	172535764	Juan	Latina	Aluche	40.39199	-3.74432	Private room	19	6	1	2021-09-24	0.12	1	0	1	
51517704	Coqueto apartamento en el centro de Madrid	417323989	Salvador	Centro	Sol	40.41995	-3.70433	Entire home/apt	114	2	19	2022-01-14	2.06	1	355	19	
51518437	Inmejorable Ubicación en Madrid	229138489	Antonio	Centro	Justicia	40.42376	-3.69188	Entire home/apt	140	4	45	2022-05-26	4.67	15	2	45	
51669824	Hosp 12 Oct, Parking y a 2mn de metro San Fermín ,	391292134	Pedro	Usera	Orcasur	40.37218	-3.69517	Entire home/apt	69	3	17	2022-05-15	1.95	3	325	17	
51953728	Cozy and Vintage-2Bedrooms 1.5Bathrooms-Malasaña	420786847	Andrea Luca	Centro	Universidad	40.42342	-3.70699	Entire home/apt	106	1	30	2022-06-01	3.59	1	311	30	
51953767	Las mejores Vistas de Madrid - Coqueta Habitación	408889065	Mario	Villaverde	San Cristobal	40.345058	-3.691771	Private room	20	1	8	2022-02-06	0.87	1	310	8	
51811505	Student Only Property: Unique Double Half board - 9 months LOS	226804666	Miroslav	Moncloa - Aravaca	Argüelles	40.43006	-3.71947	Private room	40	1	0			20	358	0	
51811520	Student Only Property: Exclusive Single Half board - 9 months LOS	226804666	Miroslav	Moncloa - Aravaca	Argüelles	40.43091	-3.71962	Private room	47	1	0			20	358	0	
51811545	Student Only Property: Captivating Double Full board - 9 months LOS	226804666	Miroslav	Moncloa - Aravaca	Argüelles	40.43058	-3.72089	Private room	41	1	0			20	358	0	
51811567	Student Only Property: Tasteful Double Room and breakfast - 9 months LOS	226804666	Miroslav	Moncloa - Aravaca	Argüelles	40.43063	-3.7195	Private room	36	1	0			20	358	0	
51811605	Student Only Property: intimate Single Room and breakfast - 9 months LOS	226804666	Miroslav	Moncloa - Aravaca	Argüelles	40.43059	-3.72166	Private room	46	1	0			20	358	0	
51811622	Student Only Property: Great Single Full board - 9 months LOS	226804666	Miroslav	Moncloa - Aravaca	Argüelles	40.42853	-3.71972	Private room	49	1	0			20	358	0	
51675244	Caja Mágica parking Hosp 12 Oct Mt Ciudad Angeles.	391292134	Pedro	Villaverde	Los Rosales	40.36194	-3.6885	Entire home/apt	64	3	13	2022-05-30	1.46	3	320	13	
51816512	Habitación acogedora y  cómoda en Madrid	419774452	Sonia	Fuencarral - El Pardo	Peñagrande	40.47201	-3.71498	Private room	19	2	19	2022-03-31	2.10	1	336	19	
51956459	Apartamento de 1 dormitorio con terraza en Cuzco	31772865	Roomspace	Tetuán	Castillejos	40.4592	-3.6958	Entire home/apt	150	14	0			16	0	0	
51675292	J3.Litera para 2 personas en habitación compartida	322964736	Cruz	Centro	Sol	40.4184	-3.70295	Shared room	19	1	2	2021-12-26	0.24	14	0	2	
51958488	Cómodo y cercano al metro y bus	344920786	Jose	Carabanchel	Vista Alegre	40.38524	-3.73983	Entire home/apt	96	2	34	2022-05-30	3.76	1	348	34	
51675622	Joya escondida en el centro de Madrid. Super WIFI.	393515771	Mani	Centro	Justicia	40.42874	-3.70099	Entire home/apt	298	60	2	2022-01-13	0.24	1	144	2	
51676835	Gran Via 55 - Exclusive apart. (de 50 m2) externo	418240284	Catalina	Centro	Palacio	40.421761	-3.708511	Entire home/apt	160	2	1	2022-02-06	0.24	2	4	1	
51958901	cerca del centro madrid	224855200	Lucia	Moratalaz	Fontarrón	40.40584	-3.65743	Entire home/apt	111	1	17	2022-05-29	2.55	4	349	17	
51977292	Habitación individual en ático compartido  GranVía	1729481	Elisa Isabel	Centro	Palacio	40.42147	-3.71058	Private room	40	7	5	2022-05-26	0.72	2	39	5	
51817353	tranquila limpia y acojedora	266608582	José Ramon	Moncloa - Aravaca	Valdezarza	40.46003	-3.71028	Private room	35	1	9	2022-05-22	1.23	1	284	9	
51817414	Sunny apartment PRIME DOWNTOWN LOCATION	313052996	Marta	Centro	Universidad	40.42198	-3.70279	Entire home/apt	170	1	62	2022-05-24	6.57	1	230	62	
51677963	ARENAL SUITES PUERTA DEL SOL (8)	197974523	Gabriel	Centro	Sol	40.41787	-3.70454	Entire home/apt	209	1	29	2022-05-23	2.98	16	31	29	
51819760	My Little Loft	34202410	Susana	Arganzuela	Chopera	40.39856	-3.70103	Entire home/apt	44	60	0			2	0	0	
51978325	Habitación Económica	38765097	Shelton	Usera	Pradolongo	40382	-3.70976	Private room	18	2	40	2022-05-30	4.41	14	67	40	
51679079	"Apartamento en uno de los mejores barrios de la capital.
A pocos metros del parque del Retiro. Ideal para viajer@s que deseen conocer la ciudad."	418692651	Cris	Salamanca	Goya	40.42395	-3.67933	Entire home/apt	150	2	17	2022-05-29	2.37	1	332	17	
51982301	Lovely Private Bedroom With Terrace-Puerta Del Sol	240962959	Lior	Centro	Embajadores	40.40873	-3.70421	Private room	82	2	3	2022-04-19	1.48	2	30	3	
51982609	Precioso apartamento de un dormitorio.	263042091	Carlos	Salamanca	Goya	40.42513	-3.67668	Entire home/apt	73	2	16	2022-06-02	1.83	1	300	16	
51820240	Piso completo 2 habitaciones, baño y cocina.	71109150	Jose Manuel	Villaverde	San Cristobal	40.34203	-3.68377	Entire home/apt	89	2	5	2022-06-05	1.40	1	65	5	
51679964	Arenal Suites Gran Vía (6)	197974523	Gabriel	Centro	Universidad	40.42202	-3.70733	Entire home/apt	122	1	4	2021-11-03	0.43	16	0	4	
51691326	Modern and Bright - 2Bathroom 1Bathroom - Lavapies	418777861	Jose Antonio	Centro	Embajadores	40.41098	-3.69866	Entire home/apt	98	1	20	2022-05-28	2.18	1	333	20	
51832529	Glamour apartment plaza mayor center	327353271	Julieta Y Julián	Centro	Palacio	40.41023	-3.71023	Entire home/apt	90	1	3	2022-05-16	0.39	12	81	3	
51832824	Li family apartment center of madrid	327353271	Julieta Y Julián	Centro	Palacio	40.40968	-3.71098	Entire home/apt	112	1	4	2021-10-07	0.43	12	82	4	
51985375	A 15` del centro.. Single room...	48607494	Christian	Carabanchel	Vista Alegre	40.38942	-3.74111	Private room	25	5	0			1	292	0	
51693084	Exclusivo dúplex reformado en el centro de Madrid	3178117	Clara	Centro	Embajadores	40.41051	-3.69924	Entire home/apt	136	3	44	2022-05-28	4.84	4	29	44	
51987716	Habitacion disponible en Chueca Madrid	421023092	GabBoris	Centro	Justicia	40.42064	-3.69971	Private room	60	3	0			1	36	0	
51995627	Atocha-Delicias I Cool Apartment 4 Pax 1Bd 1Bth	421071655	Juan	Arganzuela	Palos de Moguer	40.40094	-3.69345	Entire home/apt	77	5	0			1	34	0	VT-8604
51995681	Central apartment W/ 2Beds and 1baths-Plaza Mayor	413137791	David	Centro	Sol	40.41429	-3.70585	Entire home/apt	119	1	33	2022-06-02	3.64	5	325	33	
51995707	Preciosa habitación en el centro de Madrid	24595812	Rosa	Centro	Embajadores	40.41364	-3.70645	Private room	20	30	0			6	220	0	
51996096	Preciosa habitación en casa familiar	358871728	Jovana	Villaverde	Los Angeles	40.35599	-3.69621	Private room	46	3	2	2021-12-07	0.25	1	0	2	
51999061	Habitación con baño propio a 5 min de Calle Órense	49107335	Ana	Tetuán	Cuatro Caminos	40.44763	-3.70134	Private room	29	5	9	2021-12-03	1.01	1	119	9	
52008642	Moderna Habitación Ático con vista al Palacio Real	351479865	Andres	Latina	Puerta del Angel	40.41308	-3.7303	Private room	54	2	3	2022-04-24	0.33	2	326	3	
52016271	HABITACIÓN LUMINOSA EN MALASAÑA	284712459	Ana	Centro	Universidad	40.42321	-3.7051	Private room	49	2	11	2022-03-31	1.25	1	121	11	
52016897	New Apartamento 2 dormitorios de lujo en Gran Via	418688383	Francisco	Centro	Universidad	40.42105	-3.70406	Entire home/apt	323	1	0			5	291	0	B87938940
51836498	pequeña habitación en coqueto apartamento- Madrid	419916896	Karem	Ciudad Lineal	Quintana	40.4352	-3.64775	Private room	21	2	10	2022-06-05	1.17	1	268	10	
51837612	Preciosa casa adosada de 2 plantas en c. peatonal.	11727531	Alberto	Ciudad Lineal	Quintana	40.43801	-3.64031	Entire home/apt	115	3	25	2022-06-05	2.88	1	241	25	
51839698	Preciosa habitación en madrid.	361164186	Oriana	Latina	Lucero	40.39632	-3.74814	Private room	17	1	3	2022-06-06	0.36	1	335	3	
51842476	Gran apartamento en Palacio Real 2Hab.6Pers.2Ba	34681094	Farah	Centro	Palacio	40.41691	-3.71337	Entire home/apt	273	100	18	2022-05-29	5.00	1	338	18	
51857177	Yell apartment et the center Madrid	327353271	Julieta Y Julián	Centro	Palacio	40.40971	-3.71109	Entire home/apt	87	1	1	2022-05-28	1	12	79	1	
51861664	Preciosa vivienda junto al Metro de Conde de Casal	3661209	Roberto	Retiro	Estrella	40.40765	-3.66894	Entire home/apt	150	3	14	2022-05-15	1.85	1	314	14	
51863187	Ático con terraza de 50 m2 en Madrid Centro	135752094	Jesus P.	Chamberí	Trafalgar	40.43172	-3.70123	Entire home/apt	150	180	0			1	47	0	
51879560	Madrid Piruli home- Cozy apartment with nice Patio	31510026	David	Salamanca	Fuente del Berro	40.42566	-3.66567	Entire home/apt	57	3	21	2022-05-18	2.74	1	197	21	
51879774	apartamento en nuevos ministerios con todas las comodidades	410526484	Gonzalo	Tetuán	Cuatro Caminos	40.45083	-3.6936	Entire home/apt	152	5	12	2022-05-05	1.44	1	154	12	
51698669	APARTMENT 5PAX CENTRO GRAN VIA PUERTA SOL MALASA64	5542111	Apartamentos Gran Via	Centro	Sol	40.416317	-3.703052	Entire home/apt	152	1	38	2022-05-31	3.93	51	345	38	
51882041	Precioso apartamento Madrid CENTRO - SOL !	30069190	Natalia	Centro	Cortes	40.41397	-3.70153	Entire home/apt	147	2	13	2022-06-05	1.53	1	49	13	
52017112	New Apartamento 1 dormitorio de lujo Gran Via	418688383	Francisco	Centro	Universidad	40.42125	-3.7063	Entire home/apt	246	1	0			5	328	0	B87938940
51699174	Precioso Piso como si estuvieras en tu casa.	339033229	José	Chamberí	Trafalgar	40.43726690291154	-3.702479695257044	Private room	75	2	0			1	359	0	
51898836	Amazing loft 2BD 2BBT - CITY CENTER	67750039	Comunicaciones Waterloo S.L	Centro	Embajadores	40.40884	-3.70763	Entire home/apt	116	1	12	2022-06-01	1.44	2	321	12	
51900082	Room & Bath in Central Penthouse for cat lovers😻	29228190	Mari	Chamberí	Trafalgar	40.43	-3.70278	Private room	84	2	20	2022-05-01	2.19	2	2	20	
51699199	Apartamento en Madrid ( Zona Retiro)	206231387	Manuel	Retiro	Pacífico	40.40391	-3.67551	Entire home/apt	108	1	28	2022-05-29	3.39	1	354	28	
51903639	Luxury Studio Suite en el corazón de Madrid	17767966	Christian Y Félix	Centro	Embajadores	40.41168	-3.70605	Entire home/apt	80	2	62	2022-06-03	6.71	3	223	62	
51702474	Accessible Chueca Deluxe Design Studio + View *New	418858537	Bob	Centro	Universidad	40.42259	-3.70205	Entire home/apt	201	1	3	2021-11-28	0.35	7	313	3	
51906548	casa loft /parking , Ciudad Lineal	54623373	Lara	San Blas - Canillejas	Simancas	40.43487	-3.63321	Entire home/apt	87	3	6	2022-05-24	0.72	8	316	6	
51702554	Deluxe Chueca Design Studio w/ View in Centro *New	418858537	Bob	Centro	Justicia	40.42239	-3.70057	Entire home/apt	201	1	70	2022-04-16	8.11	7	361	70	
51702569	Luxurious apartment near Retiro Park	106591951	Luxa Home	Salamanca	Goya	40.42253	-3.67969	Entire home/apt	447	4	21	2022-05-23	2.23	29	77	21	
51702636	Chueca Design Studio w/ View in Centro *New*	418858537	Bob	Centro	Justicia	40.42248	-3.70016	Entire home/apt	186	1	46	2022-03-13	5.33	7	357	46	
51914554	Estudio acogedor para 1-2 personas. WIFI	420494550	Pedro	Chamartín	Prosperidad	40.44152	-3.67481	Entire home/apt	79	3	11	2022-05-23	1.37	1	195	11	
